,AM10,LS10,AM20,LS20,AM30,LS30
0,0.9685851542906055,0.9165375775111606,0.7290829404926595,0.5271261563445757,0.49062196670631,0.28162236626189685
1,0.9685851542906055,0.9187817258883249,0.7290829404926595,0.7570637606682726,0.49062196670631,0.4592954633276581
2,0.9685851542906055,0.9187817258883249,0.7290829404926595,0.8836782547921831,0.49062196670631,0.6518050410095219
3,0.9667432855680307,0.9187817258883249,0.8214313211391595,0.8804882276310338,0.6666945947002173,0.7695959863815488
4,0.9667432855680307,0.9187817258883249,0.8214313211391595,0.8804882276310338,0.6666945947002173,0.8194501223853059
5,0.9383966716652612,0.9187817258883249,0.7574090439869912,0.8804882276310338,0.5644792516469014,0.8194501223853059
6,0.9383966716652612,0.9187817258883249,0.7574090439869912,0.8804882276310338,0.5644792516469014,0.8194501223853059
7,0.8761823321083934,0.9187817258883249,0.6927587955011153,0.8804882276310338,0.501978823523574,0.8194501223853059
8,0.8761823321083934,0.9187817258883249,0.6927587955011153,0.8804882276310338,0.501978823523574,0.8194501223853059
